Title: The Star Formation History of the Small Magellanic Cloud
Authors: Harris J., Zaritsky D.
Table: SFH of the SMC
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units         Label    Explanations
--------------------------------------------------------------------------------
   1-  2 A2     ---           Region   Region identification
       5 I1     h             RAh      Hour of right ascension (J2000)
   7-  8 I2     min           RAm      Minute of right ascension (J2000)
      10 A1     ---           DE-      Sign of the declination (J2000)
  11- 12 I2     deg           DEd      Degree of declination (J2000)
  14- 15 I2     arcmin        DEm      Arcminute of declination (J2000)
  17- 21 F5.3   [yr]          Y-Age    Age bin's young boundary
  23- 28 F6.3   [yr]          O-Age    Age bin's old boundary 
  30- 34 I5     solMass/Myr   SFR8     Best SFR with Z=0.008
  36- 40 I5     solMass/Myr e_SFR8     Lower limit on SFR8
  42- 46 I5     solMass/Myr E_SFR8     Upper limit on SFR8 
  48- 53 I6     solMass/Myr   SFR4     Best SFR with Z=0.004
  55- 60 I6     solMass/Myr e_SFR4     Lower limit on SFR4
  62- 67 I6     solMass/Myr E_SFR4     Upper limit on SFR4
  69- 73 I5     solMass/Myr   SFR1     ? Best SFR with Z=0.001
  75- 79 I5     solMass/Myr e_SFR1     ? Lower limit on SFR1
  81- 85 I5     solMass/Myr E_SFR1     ? Upper limit on SFR1
--------------------------------------------------------------------------------
IA  0 47 -74 57 8.725  8.925     0     0    66      0      0     62     0     0    49 
IA  0 47 -74 57 8.525  8.725    93    31   155      0      0     56     0     0    63 
IA  0 47 -74 57 8.325  8.525     0     0    60      0      0     62     0     0    64 
IA  0 47 -74 57 8.125  8.325     0     0    82      0      0     78     0     0    81 
IA  0 47 -74 57 7.925  8.125     0     0   110      0      0    110     0     0   110 
IA  0 47 -74 57 7.725  7.925     0     0   190      0      0    190                   
IA  0 47 -74 57 7.525  7.725     0     0   240      0      0    240                   
IA  0 47 -74 57 7.325  7.525     0     0   370      0      0    370                   
IA  0 47 -74 57 7.125  7.325     0     0   590      0      0    590                   
IA  0 47 -74 57 6.925  7.125     0     0   930      0      0    910                   
IA  0 47 -74 57 6.725  6.925    46     0  1546      0      0   1500                   
IA  0 47 -74 57 6.600  6.725     0     0  2700      0      0   3000                   
JA  0 49 -74 57 9.925 10.050     0     0    12      0      0     16   195   119   271 
JA  0 49 -74 57 9.725  9.925     0     0    15      0      0     24     0     0    82 
JA  0 49 -74 57 9.525  9.725     0     0    17      0      0     34   199   101   297 
JA  0 49 -74 57 9.325  9.525     0     0    22      0      0     55   462   363   561 
JA  0 49 -74 57 9.125  9.325     0     0    44      6      0     89     0     0    80 
JA  0 49 -74 57 8.925  9.125     0     0    42      0      0     74     0     0    64 
JA  0 49 -74 57 8.725  8.925     0     0    72    158     79    237     0     0    65 
JA  0 49 -74 57 8.525  8.725    67     0   147      0      0     65     0     0    57 
JA  0 49 -74 57 8.325  8.525     0     0    68      0      0     67     0     0    67 
JA  0 49 -74 57 8.125  8.325     0     0    89      0      0     84     0     0    84 
JA  0 49 -74 57 7.925  8.125     0     0   120      0      0    120     0     0   120 
JA  0 49 -74 57 7.725  7.925     0     0   200      0      0    190                   
JA  0 49 -74 57 7.525  7.725     0     0   250      0      0    240                   
JA  0 49 -74 57 7.325  7.525     0     0   390      0      0    380                   
JA  0 49 -74 57 7.125  7.325     0     0   620      0      0    610                   
JA  0 49 -74 57 6.925  7.125     0     0   980      0      0    950                   
JA  0 49 -74 57 6.725  6.925     0     0  1600      0      0   1600                   
JA  0 49 -74 57 6.600  6.725     0     0  2800      0      0   3100                   
KA  0 52 -74 57 9.925 10.050     0     0    13      0      0     19   193   116   270 
KA  0 52 -74 57 9.725  9.925     0     0    16      0      0     25     0     0    73 
KA  0 52 -74 57 9.525  9.725     0     0    17      0      0     33    99     1   198 
KA  0 52 -74 57 9.325  9.525     0     0    23      0      0     58   564   464   664 
KA  0 52 -74 57 9.125  9.325     0     0    45     39      0    125     0     0    72 
KA  0 52 -74 57 8.925  9.125     0     0    50      0      0     78     0     0    53 
KA  0 52 -74 57 8.725  8.925     0     0    86    219    137    301     0     0    65 
KA  0 52 -74 57 8.525  8.725    16     0    98      0      0     55     0     0    49 
KA  0 52 -74 57 8.325  8.525     0     0    67      0      0     67     0     0    63 
KA  0 52 -74 57 8.125  8.325     0     0    96      0      0     88     0     0    86 
KA  0 52 -74 57 7.925  8.125    12     0   142      0      0    120     0     0   120 
KA  0 52 -74 57 7.725  7.925     0     0   210      0      0    200                   
KA  0 52 -74 57 7.525  7.725     0     0   260      0      0    250                   
KA  0 52 -74 57 7.325  7.525     0     0   410      0      0    390                   
KA  0 52 -74 57 7.125  7.325     0     0   640      0      0    630                   
KA  0 52 -74 57 6.925  7.125     0     0  1000      0      0    970                   
KA  0 52 -74 57 6.725  6.925     0     0  1600      0      0   1600                   
KA  0 52 -74 57 6.600  6.725     0     0  2900      0      0   3100                   
LA  0 55 -74 57 9.925 10.050     0     0    22      0      0     28   161    80   241 
LA  0 55 -74 57 9.725  9.925     0     0    26      0      0     34     0     0    94 
LA  0 55 -74 57 9.525  9.725     0     0    26      0      0     40   445   345   545 
LA  0 55 -74 57 9.325  9.525     0     0    32      0      0     62   300   200   400 
LA  0 55 -74 57 9.125  9.325     0     0    49      0      0     76     0     0    90 
LA  0 55 -74 57 8.925  9.125     0     0    44      0      0     66     0     0    65 
LA  0 55 -74 57 8.725  8.925     0     0    81    299    212    386     0     0    78 
LA  0 55 -74 57 8.525  8.725     0     0    85      0      0     76     0     0    65 
LA  0 55 -74 57 8.325  8.525     0     0    77      0      0     73     0     0    71 
LA  0 55 -74 57 8.125  8.325     0     0    94      0      0     87     0     0    87 
LA  0 55 -74 57 7.925  8.125     0     0   130      0      0    120     0     0   120 
LA  0 55 -74 57 7.725  7.925     0     0   210      0      0    200                   
LA  0 55 -74 57 7.525  7.725     0     0   260      0      0    260                   
LA  0 55 -74 57 7.325  7.525     0     0   410      0      0    400                   
LA  0 55 -74 57 7.125  7.325     0     0   640      0      0    640                   
LA  0 55 -74 57 6.925  7.125     0     0  1000      0      0    980                   
LA  0 55 -74 57 6.725  6.925   229     0  1829      0      0   1600                   
LA  0 55 -74 57 6.600  6.725     0     0  3000      0      0   3200                   
MA  0 58 -74 57 9.925 10.050     0     0    31      0      0     33   216   146   286 
MA  0 58 -74 57 9.725  9.925     0     0    39      0      0     42     0     0    90 
MA  0 58 -74 57 9.525  9.725     0     0    39      0      0     50     0     0   110 
MA  0 58 -74 57 9.325  9.525     0     0    43      0      0     68   514   422   606 
MA  0 58 -74 57 9.125  9.325     0     0    55      0      0     74     0     0    74 
MA  0 58 -74 57 8.925  9.125     0     0    51      0      0     71     0     0    50 
MA  0 58 -74 57 8.725  8.925     0     0    70     74      0    153     0     0    69 
MA  0 58 -74 57 8.525  8.725   155    69   241      0      0     83     0     0    68 
MA  0 58 -74 57 8.325  8.525     0     0    91      0      0     91     0     0    88 
MA  0 58 -74 57 8.125  8.325     0     0   120      0      0    110     0     0   110 
MA  0 58 -74 57 7.925  8.125     0     0   170      0      0    160     0     0   150 
MA  0 58 -74 57 7.725  7.925     0     0   270      0      0    250                   
MA  0 58 -74 57 7.525  7.725   113     3   443      0      0    320                   
MA  0 58 -74 57 7.325  7.525     0     0   510      0      0    500                   
MA  0 58 -74 57 7.125  7.325     0     0   800      0      0    790                   
MA  0 58 -74 57 6.925  7.125     0     0  1300      0      0   1200                   
MA  0 58 -74 57 6.725  6.925     0     0  2000      0      0   2000                   
MA  0 58 -74 57 6.600  6.725     0     0  3600      0      0   3800                   
NA  1  0 -74 57 9.925 10.050     0     0    32      0      0     35    53     0   120 
NA  1  0 -74 57 9.725  9.925     0     0    41      0      0     45     0     0    78 
NA  1  0 -74 57 9.525  9.725     0     0    43      0      0     54   454   362   546 
NA  1  0 -74 57 9.325  9.525     0     0    50      0      0     67   163    72   254 
NA  1  0 -74 57 9.125  9.325     0     0    61      0      0     68     0     0   100 
NA  1  0 -74 57 8.925  9.125     0     0    48     44      0    116     0     0    65 
NA  1  0 -74 57 8.725  8.925     0     0    68    155     71    239     0     0    83 
NA  1  0 -74 57 8.525  8.725   140    51   229      0      0     88     0     0   100 
NA  1  0 -74 57 8.325  8.525     0     0    86      0      0     92     0     0   100 
NA  1  0 -74 57 8.125  8.325     0     0   110      0      0    110     0     0   120 
NA  1  0 -74 57 7.925  8.125     0     0   150      0      0    150     0     0   150 
NA  1  0 -74 57 7.725  7.925     0     0   230      0      0    240                   
NA  1  0 -74 57 7.525  7.725     0     0   290      0      0    300                   
NA  1  0 -74 57 7.325  7.525     0     0   450      0      0    450                   
NA  1  0 -74 57 7.125  7.325     0     0   700      0      0    720                   
NA  1  0 -74 57 6.925  7.125     0     0  1100      0      0   1100                   
NA  1  0 -74 57 6.725  6.925     0     0  1700      0      0   1800                   
NA  1  0 -74 57 6.600  6.725     0     0  3200      0      0   3600                   
OA  1  3 -74 57 9.925 10.050     0     0    24      0      0     27   117    51   183 
OA  1  3 -74 57 9.725  9.925     0     0    28      0      0     30     0     0    67 
OA  1  3 -74 57 9.525  9.725     0     0    28      0      0     36   298   211   385 
OA  1  3 -74 57 9.325  9.525     0     0    31      0      0     46   198   112   284 
OA  1  3 -74 57 9.125  9.325     0     0    40      0      0     53     0     0    69 
OA  1  3 -74 57 8.925  9.125     0     0    49      0      0     74     0     0    41 
OA  1  3 -74 57 8.725  8.925     0     0    64    115     34    196    23     0    86 
OA  1  3 -74 57 8.525  8.725   170    80   259      0      0     91     0     0    77 
OA  1  3 -74 57 8.325  8.525     0     0    89      0      0     89     0     0    84 
OA  1  3 -74 57 8.125  8.325     0     0   110      0      0    100     0     0    99 
OA  1  3 -74 57 7.925  8.125     0     0   150      0      0    140     0     0   130 
OA  1  3 -74 57 7.725  7.925     0     0   230      0      0    220                   
OA  1  3 -74 57 7.525  7.725     0     0   290      0      0    280                   
OA  1  3 -74 57 7.325  7.525     0     0   450      0      0    430                   
OA  1  3 -74 57 7.125  7.325     0     0   710      0      0    690                   
OA  1  3 -74 57 6.925  7.125     0     0  1100      0      0   1100                   
OA  1  3 -74 57 6.725  6.925     0     0  1700      0      0   1800                   
OA  1  3 -74 57 6.600  6.725     0     0  3200      0      0   3400                   
PA  1  6 -74 57 9.925 10.050     0     0    28      0      0     30   113    50   176 
PA  1  6 -74 57 9.725  9.925     0     0    35      0      0     39     0     0    71 
PA  1  6 -74 57 9.525  9.725     0     0    36      0      0     47   254   173   335 
PA  1  6 -74 57 9.325  9.525     0     0    41      0      0     63   141    61   221 
PA  1  6 -74 57 9.125  9.325     0     0    52      0      0     67     0     0    86 
PA  1  6 -74 57 8.925  9.125     0     0    49     54      0    120     0     0    37 
PA  1  6 -74 57 8.725  8.925     0     0    62     56      0    133    42     0   103 
PA  1  6 -74 57 8.525  8.725   145    62   228      0      0     81     0     0    70 
PA  1  6 -74 57 8.325  8.525     0     0    88      0      0     84     0     0    80 
PA  1  6 -74 57 8.125  8.325     0     0   110      0      0    100     0     0    93 
PA  1  6 -74 57 7.925  8.125     0     0   150      0      0    140     0     0   130 
PA  1  6 -74 57 7.725  7.925     0     0   240      0      0    230                   
PA  1  6 -74 57 7.525  7.725     0     0   300      0      0    290                   
PA  1  6 -74 57 7.325  7.525     0     0   460      0      0    440                   
PA  1  6 -74 57 7.125  7.325     0     0   720      0      0    710                   
PA  1  6 -74 57 6.925  7.125     0     0  1100      0      0   1100                   
PA  1  6 -74 57 6.725  6.925    34     0  1834      0      0   1800                   
PA  1  6 -74 57 6.600  6.725   850     0  4150      0      0   3500                   
QA  1  8 -74 57 9.925 10.050     0     0    63      0      0     58   264   182   346 
QA  1  8 -74 57 9.725  9.925     0     0    71      0      0     73    94     0   190 
QA  1  8 -74 57 9.525  9.725     0     0    65      0      0     80     0     0   120 
QA  1  8 -74 57 9.325  9.525     0     0    65      0      0     93   530   430   630 
QA  1  8 -74 57 9.125  9.325     0     0    78      0      0     81     0     0    80 
QA  1  8 -74 57 8.925  9.125    75     0   151      0      0     82     0     0    45 
QA  1  8 -74 57 8.725  8.925     0     0    90      0      0     88     0     0    61 
QA  1  8 -74 57 8.525  8.725   367   267   467      0      0     88     0     0    70 
QA  1  8 -74 57 8.325  8.525     0     0    96      0      0     84     0     0    74 
QA  1  8 -74 57 8.125  8.325     0     0   120      0      0    100     0     0    88 
QA  1  8 -74 57 7.925  8.125     0     0   160      0      0    140     0     0   120 
QA  1  8 -74 57 7.725  7.925     0     0   250      0      0    230                   
QA  1  8 -74 57 7.525  7.725     0     0   320      0      0    300                   
