DS 00 33 -71 20
ES 00 36 -71 20
FS 00 39 -71 20
GS 00 41 -71 20
HS 00 44 -71 20
IS 00 47 -71 20
JS 00 49 -71 20
KS 00 52 -71 20
LS 00 55 -71 20
MS 00 58 -71 20
NS 01 00 -71 20
OS 01 03 -71 20
PS 01 06 -71 20
QS 01 08 -71 20
RS 01 11 -71 20
SS 01 14 -71 20
TS 01 16 -71 20
AT 00 25 -71 08
BT 00 28 -71 08
CT 00 31 -71 08
DT 00 33 -71 08
ET 00 36 -71 08
FT 00 39 -71 08
GT 00 41 -71 08
HT 00 44 -71 08
IT 00 47 -71 08
JT 00 49 -71 08
KT 00 52 -71 08
LT 00 55 -71 08
MT 00 58 -71 08
NT 01 00 -71 08
OT 01 03 -71 08
PT 01 06 -71 08
QT 01 08 -71 08
RT 01 11 -71 08
ST 01 14 -71 08
TT 01 16 -71 08
AU 00 25 -70 57
BU 00 28 -70 57
CU 00 31 -70 57
DU 00 33 -70 57
EU 00 36 -70 57
FU 00 39 -70 57
GU 00 41 -70 57
HU 00 44 -70 57
IU 00 47 -70 57
JU 00 49 -70 57
KU 00 52 -70 57
LU 00 55 -70 57
MU 00 58 -70 57
NU 01 00 -70 57
OU 01 03 -70 57
PU 01 06 -70 57
QU 01 08 -70 57
RU 01 11 -70 57
SU 01 14 -70 57
TU 01 16 -70 57
AV 00 25 -70 45
BV 00 28 -70 45
CV 00 31 -70 45
DV 00 33 -70 45
EV 00 36 -70 45
FV 00 39 -70 45
GV 00 41 -70 45
HV 00 44 -70 45
IV 00 47 -70 45
JV 00 49 -70 45
KV 00 52 -70 45
LV 00 55 -70 45
MV 00 58 -70 45
NV 01 00 -70 45
OV 01 03 -70 45
PV 01 06 -70 45
QV 01 08 -70 45
RV 01 11 -70 45
SV 01 14 -70 45
TV 01 16 -70 45
AW 00 25 -70 32
BW 00 28 -70 32
CW 00 31 -70 32
DW 00 33 -70 32
EW 00 36 -70 32
FW 00 39 -70 32
GW 00 41 -70 32
HW 00 44 -70 32
IW 00 47 -70 32
JW 00 49 -70 32
KW 00 52 -70 32
LW 00 55 -70 32
MW 00 58 -70 32
NW 01 00 -70 32
OW 01 03 -70 32
PW 01 06 -70 32
QW 01 08 -70 32
RW 01 11 -70 32
SW 01 14 -70 32
TW 01 16 -70 32
