FD_10 04 55 -71 11
FD_11 04 55 -71 00
FE_00 04 52 -70 47
FE_01 04 52 -70 36
FE_10 04 55 -70 47
FE_11 04 55 -70 36
FF_00 04 52 -70 23
FF_01 04 52 -70 12
FF_10 04 55 -70 23
FF_11 04 55 -70 12
FG_00 04 52 -70 00
FG_01 04 52 -69 48
FG_10 04 55 -70 00
FG_11 04 55 -69 48
FH_00 04 52 -69 35
FH_01 04 52 -69 24
FH_10 04 55 -69 35
FH_11 04 55 -69 24
FI_00 04 52 -69 11
FI_01 04 52 -69 00
FI_10 04 55 -69 11
FI_11 04 55 -69 00
FJ_00 04 52 -68 47
FJ_01 04 52 -68 36
FJ_10 04 55 -68 47
FJ_11 04 55 -68 36
FK_00 04 52 -68 23
FK_01 04 52 -68 12
FK_10 04 55 -68 23
FK_11 04 55 -68 12
FL_00 04 52 -68 00
FL_01 04 52 -67 48
FL_10 04 55 -68 00
FL_11 04 55 -67 48
FM_00 04 52 -67 35
FM_01 04 52 -67 24
FM_10 04 55 -67 35
FM_11 04 55 -67 24
FN_00 04 52 -67 11
FN_01 04 52 -67 00
FN_10 04 55 -67 11
FN_11 04 55 -67 00
FO_00 04 52 -66 47
FO_01 04 52 -66 36
FO_10 04 55 -66 47
FO_11 04 55 -66 36
FP_00 04 52 -66 23
FP_01 04 52 -66 12
FP_10 04 55 -66 23
FP_11 04 55 -66 12
FQ_00 04 52 -66 00
FQ_01 04 52 -65 48
FQ_10 04 55 -66 00
FQ_11 04 55 -65 48
FR_00 04 52 -65 35
FR_01 04 52 -65 24
FR_10 04 55 -65 35
FR_11 04 55 -65 24
FS 04 54 -65 05
GA_00 04 57 -72 23
GA_01 04 57 -72 12
GA_10 04 59 -72 23
GA_11 04 59 -72 12
GB_00 04 57 -72 00
GB_01 04 57 -71 48
GB_10 04 59 -72 00
GB_11 04 59 -71 48
GC_00 04 57 -71 35
GC_01 04 57 -71 24
GC_10 04 59 -71 35
GC_11 04 59 -71 24
GD_00 04 57 -71 11
GD_01 04 57 -71 00
GD_10 04 59 -71 11
GD_11 04 59 -71 00
GE_00 04 57 -70 47
GE_01 04 57 -70 36
GE_10 04 59 -70 47
GE_11 04 59 -70 36
GF_00 04 57 -70 23
GF_01 04 57 -70 12
GF_10 04 59 -70 23
GF_11 04 59 -70 12
GG_00 04 57 -70 00
GG_01 04 57 -69 48
GG_10 04 59 -70 00
GG_11 04 59 -69 48
GH_00 04 57 -69 35
GH_01 04 57 -69 24
GH_10 04 59 -69 35
GH_11 04 59 -69 24
GI_00 04 57 -69 11
GI_01 04 57 -69 00
GI_10 04 59 -69 11
GI_11 04 59 -69 00
GJ_00 04 57 -68 47
GJ_01 04 57 -68 36
GJ_10 04 59 -68 47
GJ_11 04 59 -68 36
GK_00 04 57 -68 23
GK_01 04 57 -68 12
GK_10 04 59 -68 23
GK_11 04 59 -68 12
GL_00 04 57 -68 00
GL_01 04 57 -67 48
GL_10 04 59 -68 00
GL_11 04 59 -67 48
GM_00 04 57 -67 35
GM_01 04 57 -67 24
GM_10 04 59 -67 35
GM_11 04 59 -67 24
GN_00 04 57 -67 11
GN_01 04 57 -67 00
GN_10 04 59 -67 11
GN_11 04 59 -67 00
GO_00 04 57 -66 47
GO_01 04 57 -66 36
GO_10 04 59 -66 47
GO_11 04 59 -66 36
GP_00 04 57 -66 23
GP_01 04 57 -66 12
GP_10 04 59 -66 23
GP_11 04 59 -66 12
GQ_00 04 57 -66 00
GQ_01 04 57 -65 48
GQ_10 04 59 -66 00
GQ_11 04 59 -65 48
GR_00 04 57 -65 35
GR_01 04 57 -65 24
GR_10 04 59 -65 35
GR_11 04 59 -65 24
GS 04 58 -65 05
HA_00 05 01 -72 23
HA_01 05 01 -72 12
HA_10 05 04 -72 23
HA_11 05 04 -72 12
HB_00 05 01 -72 00
HB_01 05 01 -71 48
HB_10 05 04 -72 00
HB_11 05 04 -71 48
HC_00 05 01 -71 35
HC_01 05 01 -71 24
HC_10 05 04 -71 35
HC_11 05 04 -71 24
HD_00 05 01 -71 11
HD_01 05 01 -71 00
HD_10 05 04 -71 11
HD_11 05 04 -71 00
HE_00 05 01 -70 47
HE_01 05 01 -70 36
HE_10 05 04 -70 47
HE_11 05 04 -70 36
HF_00 05 01 -70 23
HF_01 05 01 -70 12
HF_10 05 04 -70 23
HF_11 05 04 -70 12
HG_00 05 01 -70 00
HG_01 05 01 -69 48
HG_10 05 04 -70 00
HG_11 05 04 -69 48
HH_00 05 01 -69 35
HH_01 05 01 -69 24
HH_10 05 04 -69 35
HH_11 05 04 -69 24
HI_00 05 01 -69 11
HI_01 05 01 -69 00
HI_10 05 04 -69 11
HI_11 05 04 -69 00
HJ_00 05 01 -68 47
HJ_01 05 01 -68 36
HJ_10 05 04 -68 47
HJ_11 05 04 -68 36
HK_00 05 01 -68 23
HK_01 05 01 -68 12
HK_10 05 04 -68 23
HK_11 05 04 -68 12
HL_00 05 01 -68 00
HL_01 05 01 -67 48
HL_10 05 04 -68 00
HL_11 05 04 -67 48
HM_00 05 01 -67 35
HM_01 05 01 -67 24
HM_10 05 04 -67 35
HM_11 05 04 -67 24
HN_00 05 01 -67 11
HN_01 05 01 -67 00
HN_10 05 04 -67 11
HN_11 05 04 -67 00
HO_00 05 01 -66 47
HO_01 05 01 -66 36
HO_10 05 04 -66 47
HO_11 05 04 -66 36
HP_00 05 01 -66 23
HP_01 05 01 -66 12
HP_10 05 04 -66 23
HP_11 05 04 -66 12
HQ_00 05 01 -66 00
HQ_01 05 01 -65 48
HQ_10 05 04 -66 00
HQ_11 05 04 -65 48
HR_00 05 01 -65 35
HR_01 05 01 -65 24
HR_10 05 04 -65 35
HR_11 05 04 -65 24
HS 05 03 -65 05
IA_00 05 06 -72 23
IA_01 05 06 -72 12
IA_10 05 08 -72 23
IA_11 05 08 -72 12
IB_00 05 06 -72 00
IB_01 05 06 -71 48
IB_10 05 08 -72 00
IB_11 05 08 -71 48
IC_00 05 06 -71 35
IC_01 05 06 -71 24
IC_10 05 08 -71 35
IC_11 05 08 -71 24
ID_00 05 06 -71 11
ID_01 05 06 -71 00
ID_10 05 08 -71 11
ID_11 05 08 -71 00
IE_00 05 06 -70 47
IE_01 05 06 -70 36
IE_10 05 08 -70 47
IE_11 05 08 -70 36
IF_00 05 06 -70 23
IF_01 05 06 -70 12
IF_10 05 08 -70 23
IF_11 05 08 -70 12
IG_00 05 06 -70 00
IG_01 05 06 -69 48
IG_10 05 08 -70 00
IG_11 05 08 -69 48
IH_00 05 06 -69 35
IH_01 05 06 -69 24
IH_10 05 08 -69 35
IH_11 05 08 -69 24
II_00 05 06 -69 11
II_01 05 06 -69 00
II_10 05 08 -69 11
II_11 05 08 -69 00
IJ_00 05 06 -68 47
IJ_01 05 06 -68 36
IJ_10 05 08 -68 47
IJ_11 05 08 -68 36
IK_00 05 06 -68 23
IK_01 05 06 -68 12
IK_10 05 08 -68 23
IK_11 05 08 -68 12
IL_00 05 06 -68 00
IL_01 05 06 -67 48
IL_10 05 08 -68 00
IL_11 05 08 -67 48
IM_00 05 06 -67 35
IM_01 05 06 -67 24
IM_10 05 08 -67 35
IM_11 05 08 -67 24
IN_00 05 06 -67 11
IN_01 05 06 -67 00
IN_10 05 08 -67 11
IN_11 05 08 -67 00
IO_00 05 06 -66 47
IO_01 05 06 -66 36
IO_10 05 08 -66 47
IO_11 05 08 -66 36
IP_00 05 06 -66 23
IP_01 05 06 -66 12
IP_10 05 08 -66 23
IP_11 05 08 -66 12
IQ_00 05 06 -66 00
IQ_01 05 06 -65 48
IQ_10 05 08 -66 00
IQ_11 05 08 -65 48
IR_00 05 06 -65 35
IR_01 05 06 -65 24
IR_10 05 08 -65 35
IR_11 05 08 -65 24
IS 05 07 -65 05
JA_00 05 11 -72 23
JA_01 05 11 -72 12
JA_10 05 13 -72 23
JA_11 05 13 -72 12
JB_00 05 11 -72 00
JB_01 05 11 -71 48
JB_10 05 13 -72 00
JB_11 05 13 -71 48
JC_00 05 11 -71 35
JC_01 05 11 -71 24
JC_10 05 13 -71 35
JC_11 05 13 -71 24
JD_00 05 11 -71 11
JD_01 05 11 -71 00
JD_10 05 13 -71 11
JD_11 05 13 -71 00
JE_00 05 11 -70 47
JE_01 05 11 -70 36
JE_10 05 13 -70 47
JE_11 05 13 -70 36
JF_00 05 11 -70 23
JF_01 05 11 -70 12
JF_10 05 13 -70 23
JF_11 05 13 -70 12
JG_00 05 11 -70 00
JG_01 05 11 -69 48
JG_10 05 13 -70 00
JG_11 05 13 -69 48
JH_00 05 11 -69 35
JH_01 05 11 -69 24
JH_10 05 13 -69 35
JH_11 05 13 -69 24
JI_00 05 11 -69 11
JI_01 05 11 -69 00
JI_10 05 13 -69 11
JI_11 05 13 -69 00
JJ_00 05 11 -68 47
JJ_01 05 11 -68 36
JJ_10 05 13 -68 47
JJ_11 05 13 -68 36
JK_00 05 11 -68 23
JK_01 05 11 -68 12
JK_10 05 13 -68 23
JK_11 05 13 -68 12
JL_00 05 11 -68 00
JL_01 05 11 -67 48
JL_10 05 13 -68 00
JL_11 05 13 -67 48
JM_00 05 11 -67 35
JM_01 05 11 -67 24
JM_10 05 13 -67 35
JM_11 05 13 -67 24
JN_00 05 11 -67 11
JN_01 05 11 -67 00
JN_10 05 13 -67 11
JN_11 05 13 -67 00
JO_00 05 11 -66 47
JO_01 05 11 -66 36
JO_10 05 13 -66 47
JO_11 05 13 -66 36
JP_00 05 11 -66 23
JP_01 05 11 -66 12
JP_10 05 13 -66 23
JP_11 05 13 -66 12
JQ_00 05 11 -66 00
JQ_01 05 11 -65 48
JQ_10 05 13 -66 00
JQ_11 05 13 -65 48
JR_00 05 11 -65 35
JR_01 05 11 -65 24
JR_10 05 13 -65 35
JR_11 05 13 -65 24
JS 05 12 -65 05
KA_00 05 15 -72 23
KA_01 05 15 -72 12
KA_10 05 17 -72 23
KA_11 05 17 -72 12
KB_00 05 15 -72 00
KB_01 05 15 -71 48
KB_10 05 17 -72 00
KB_11 05 17 -71 48
KC_00 05 15 -71 35
KC_01 05 15 -71 24
KC_10 05 17 -71 35
KC_11 05 17 -71 24
KD_00 05 15 -71 11
KD_01 05 15 -71 00
KD_10 05 17 -71 11
KD_11 05 17 -71 00
KE_00 05 15 -70 47
KE_01 05 15 -70 36
KE_10 05 17 -70 47
KE_11 05 17 -70 36
KF_00 05 15 -70 23
KF_01 05 15 -70 12
KF_10 05 17 -70 23
KF_11 05 17 -70 12
KG_00 05 15 -70 00
KG_01 05 15 -69 48
KG_10 05 17 -70 00
KG_11 05 17 -69 48
KH_00 05 15 -69 35
KH_01 05 15 -69 24
KH_10 05 17 -69 35
KH_11 05 17 -69 24
KI_00 05 15 -69 11
KI_01 05 15 -69 00
KI_10 05 17 -69 11
KI_11 05 17 -69 00
KJ_00 05 15 -68 47
KJ_01 05 15 -68 36
KJ_10 05 17 -68 47
KJ_11 05 17 -68 36
KK_00 05 15 -68 23
KK_01 05 15 -68 12
KK_10 05 17 -68 23
KK_11 05 17 -68 12
KL_00 05 15 -68 00
KL_01 05 15 -67 48
KL_10 05 17 -68 00
KL_11 05 17 -67 48
KM_00 05 15 -67 35
KM_01 05 15 -67 24
KM_10 05 17 -67 35
KM_11 05 17 -67 24
KN_00 05 15 -67 11
KN_01 05 15 -67 00
KN_10 05 17 -67 11
KN_11 05 17 -67 00
KO_00 05 15 -66 47
KO_01 05 15 -66 36
KO_10 05 17 -66 47
KO_11 05 17 -66 36
KP_00 05 15 -66 23
KP_01 05 15 -66 12
KP_10 05 17 -66 23
KP_11 05 17 -66 12
KQ_00 05 15 -66 00
KQ_01 05 15 -65 48
KQ_10 05 17 -66 00
KQ_11 05 17 -65 48
KR_00 05 15 -65 35
KR_01 05 15 -65 24
KR_10 05 17 -65 35
KR_11 05 17 -65 24
KS 05 16 -65 05
LA_00 05 20 -72 23
LA_01 05 20 -72 12
LA_10 05 22 -72 23
LA_11 05 22 -72 12
LB_00 05 20 -72 00
LB_01 05 20 -71 48
LB_10 05 22 -72 00
LB_11 05 22 -71 48
LC_00 05 20 -71 35
LC_01 05 20 -71 24
LC_10 05 22 -71 35
LC_11 05 22 -71 24
LD_00 05 20 -71 11
LD_01 05 20 -71 00
LD_10 05 22 -71 11
LD_11 05 22 -71 00
LE_00 05 20 -70 47
LE_01 05 20 -70 36
LE_10 05 22 -70 47
LE_11 05 22 -70 36
LF_00 05 20 -70 23
LF_01 05 20 -70 12
LF_10 05 22 -70 23
LF_11 05 22 -70 12
LG_00 05 20 -70 00
LG_01 05 20 -69 48
LG_10 05 22 -70 00
LG_11 05 22 -69 48
LH_00 05 20 -69 35
LH_01 05 20 -69 24
LH_10 05 22 -69 35
LH_11 05 22 -69 24
LI_00 05 20 -69 11
LI_01 05 20 -69 00
LI_10 05 22 -69 11
LI_11 05 22 -69 00
LJ_00 05 20 -68 47
LJ_01 05 20 -68 36
LJ_10 05 22 -68 47
LJ_11 05 22 -68 36
LK_00 05 20 -68 23
LK_01 05 20 -68 12
LK_10 05 22 -68 23
LK_11 05 22 -68 12
LL_00 05 20 -68 00
LL_01 05 20 -67 48
LL_10 05 22 -68 00
LL_11 05 22 -67 48
LM_00 05 20 -67 35
LM_01 05 20 -67 24
LM_10 05 22 -67 35
LM_11 05 22 -67 24
LN_00 05 20 -67 11
LN_01 05 20 -67 00
LN_10 05 22 -67 11
LN_11 05 22 -67 00
LO_00 05 20 -66 47
LO_01 05 20 -66 36
LO_10 05 22 -66 47
LO_11 05 22 -66 36
LP_00 05 20 -66 23
LP_01 05 20 -66 12
LP_10 05 22 -66 23
LP_11 05 22 -66 12
LQ_00 05 20 -66 00
LQ_01 05 20 -65 48
LQ_10 05 22 -66 00
LQ_11 05 22 -65 48
LR_00 05 20 -65 35
LR_01 05 20 -65 24
LR_10 05 22 -65 35
LR_11 05 22 -65 24
LS 05 21 -65 05
MA_00 05 24 -72 23
MA_01 05 24 -72 12
MA_10 05 27 -72 23
MA_11 05 27 -72 12
MB_00 05 24 -72 00
MB_01 05 24 -71 48
MB_10 05 27 -72 00
MB_11 05 27 -71 48
MC_00 05 24 -71 35
MC_01 05 24 -71 24
MC_10 05 27 -71 35
MC_11 05 27 -71 24
MD_00 05 24 -71 11
MD_01 05 24 -71 00
MD_10 05 27 -71 11
MD_11 05 27 -71 00
ME_00 05 24 -70 47
ME_01 05 24 -70 36
ME_10 05 27 -70 47
ME_11 05 27 -70 36
MF_00 05 24 -70 23
MF_01 05 24 -70 12
MF_10 05 27 -70 23
MF_11 05 27 -70 12
MG_00 05 24 -70 00
MG_01 05 24 -69 48
MG_10 05 27 -70 00
MG_11 05 27 -69 48
MH_00 05 24 -69 35
MH_01 05 24 -69 24
MH_10 05 27 -69 35
MH_11 05 27 -69 24
MI_00 05 24 -69 11
MI_01 05 24 -69 00
MI_10 05 27 -69 11
MI_11 05 27 -69 00
MJ_00 05 24 -68 47
MJ_01 05 24 -68 36
MJ_10 05 27 -68 47
MJ_11 05 27 -68 36
MK_00 05 24 -68 23
MK_01 05 24 -68 12
MK_10 05 27 -68 23
MK_11 05 27 -68 12
ML_00 05 24 -68 00
ML_01 05 24 -67 48
ML_10 05 27 -68 00
ML_11 05 27 -67 48
MM_00 05 24 -67 35
MM_01 05 24 -67 24
MM_10 05 27 -67 35
MM_11 05 27 -67 24
MN_00 05 24 -67 11
MN_01 05 24 -67 00
MN_10 05 27 -67 11
MN_11 05 27 -67 00
MO_00 05 24 -66 47
MO_01 05 24 -66 36
MO_10 05 27 -66 47
MO_11 05 27 -66 36
MP_00 05 24 -66 23
MP_01 05 24 -66 12
MP_10 05 27 -66 23
MP_11 05 27 -66 12
MQ_00 05 24 -66 00
MQ_01 05 24 -65 48
MQ_10 05 27 -66 00
MQ_11 05 27 -65 48
MR_00 05 24 -65 35
MR_01 05 24 -65 24
MR_10 05 27 -65 35
MR_11 05 27 -65 24
MS 05 25 -65 05
NA_00 05 29 -72 23
NA_01 05 29 -72 12
NA_10 05 31 -72 23
NA_11 05 31 -72 12
NB_00 05 29 -72 00
NB_01 05 29 -71 48
NB_10 05 31 -72 00
NB_11 05 31 -71 48
NC_00 05 29 -71 35
NC_01 05 29 -71 24
NC_10 05 31 -71 35
NC_11 05 31 -71 24
ND_00 05 29 -71 11
ND_01 05 29 -71 00
ND_10 05 31 -71 11
ND_11 05 31 -71 00
NE_00 05 29 -70 47
NE_01 05 29 -70 36
NE_10 05 31 -70 47
NE_11 05 31 -70 36
NF_00 05 29 -70 23
NF_01 05 29 -70 12
NF_10 05 31 -70 23
NF_11 05 31 -70 12
NG_00 05 29 -70 00
NG_01 05 29 -69 48
NG_10 05 31 -70 00
NG_11 05 31 -69 48
NH_00 05 29 -69 35
NH_01 05 29 -69 24
NH_10 05 31 -69 35
NH_11 05 31 -69 24
NI_00 05 29 -69 11
NI_01 05 29 -69 00
NI_10 05 31 -69 11
NI_11 05 31 -69 00
NJ_00 05 29 -68 47
NJ_01 05 29 -68 36
NJ_10 05 31 -68 47
NJ_11 05 31 -68 36
NK_00 05 29 -68 23
NK_01 05 29 -68 12
NK_10 05 31 -68 23
NK_11 05 31 -68 12
NL_00 05 29 -68 00
NL_01 05 29 -67 48
NL_10 05 31 -68 00
NL_11 05 31 -67 48
NM_00 05 29 -67 35
NM_01 05 29 -67 24
NM_10 05 31 -67 35
NM_11 05 31 -67 24
NN_00 05 29 -67 11
NN_01 05 29 -67 00
NN_10 05 31 -67 11
NN_11 05 31 -67 00
NO_00 05 29 -66 47
NO_01 05 29 -66 36
NO_10 05 31 -66 47
NO_11 05 31 -66 36
NP_00 05 29 -66 23
NP_01 05 29 -66 12
NP_10 05 31 -66 23
NP_11 05 31 -66 12
NQ_00 05 29 -66 00
NQ_01 05 29 -65 48
NQ_10 05 31 -66 00
NQ_11 05 31 -65 48
NR_00 05 29 -65 35
NR_01 05 29 -65 24
NR_10 05 31 -65 35
NR_11 05 31 -65 24
NS 05 30 -65 05
OA_00 05 33 -72 23
OA_01 05 33 -72 12
OA_10 05 36 -72 23
OA_11 05 36 -72 12
OB_00 05 33 -72 00
OB_01 05 33 -71 48
OB_10 05 36 -72 00
OB_11 05 36 -71 48
OC_00 05 33 -71 35
OC_01 05 33 -71 24
OC_10 05 36 -71 35
OC_11 05 36 -71 24
OD_00 05 33 -71 11
OD_01 05 33 -71 00
